capital,tfp,consumption,labor,output,investment,wage,interest_rate,simulation,period
2.206282256446898,1.0168646322484607,0.1711066821329286,0.22704680973275837,0.511704846346377,0.13332681854682127,1.4649320574758833,0.021175785962063542,3,36
2.2071545982317105,1.01796117647418,0.16583754043363227,0.2275398387925874,0.5130503861421476,0.1332492771716267,1.465601596458808,0.021357071812556555,3,37
2.2080217136665747,1.0171493162981051,0.1605911412009413,0.2281768392360665,0.5136442070045244,0.13329639132876725,1.4632016802000136,0.02141925024507743,3,38
2.2088116904551787,1.0146003316749022,0.15513801879952124,0.22870579886810286,0.5131929798196164,0.13327127960859864,1.4585351072585935,0.021318631059876025,3,39
2.209462723643011,1.0108696854188917,0.1492992812928469,0.22889653781134886,0.5116358951200751,0.1331797346151431,1.4528980429670795,0.021048012883769077,3,40
2.2099369552221795,0.999564635366698,0.14278264003238336,0.22842864648103,0.5052795366535758,0.13304199499774905,1.4377868270217111,0.02002392892288271,3,41
2.209952503445277,0.9922938675717389,0.13513164185378726,0.2265105702247513,0.49886363172897674,0.13261176553642828,1.431550679079091,0.019007250532733166,3,42
2.209686040659487,0.9917060089156068,0.12695762398876198,0.22373152274324654,0.4945626456466745,0.1323306874209269,1.4368369540811257,0.01833552947851126,3,43
2.209411150519542,0.994035138969656,0.11891213821988832,0.22090973691792237,0.49162978276032276,0.13230627229962444,1.4465607684506008,0.017880671474682613,3,44
2.2092414312397515,1.0043702923421758,0.11139477824522953,0.2185444515635367,0.4932644669132794,0.1323949497513821,1.4670786707225936,0.01814562997886865,3,45
2.2094791438030925,1.0038887144179847,0.10465675530053198,0.21727456756094862,0.49118242676160706,0.13279219843772605,1.4694245211441288,0.017807409881522435,3,46
2.209685597034019,1.010247135816455,0.09812045208101948,0.2160779369368768,0.4925383754159482,0.13277520185911218,1.4816410622889844,0.01801491380808773,3,47
2.210124130662714,0.9960084045391902,0.09179339804439329,0.21525063185422555,0.4844207291766328,0.13301966945073618,1.4628225304260827,0.016713906182718397,3,48
2.209992307323249,0.9861676700930746,0.08469078728019734,0.21267998460343865,0.4758935631050986,0.1324756245002976,1.45444253531939,0.015368021207515403,3,49
2.2105366718884256,1.0,0.4131598303410514,0.33,0.642108271358067,0.13263220031330553,1.2647587163113443,0.041666666666666755,4,0
2.2105366718884256,0.9990447803125605,0.4130808684841165,0.32996846419230846,0.6414550691408479,0.13263220031330558,1.263592858675584,0.041563243466801264,4,1
2.2104998533394675,0.9942400978383373,0.41235950389571024,0.32961816328454085,0.6379258247060562,0.1325953817643475,1.2579761440542672,0.04100613140046716,4,2
2.2102793021523772,0.9888000767789588,0.40994128976327576,0.32827881082359794,0.6327364446170548,0.1324094400132778,1.2528334922660849,0.04019446655466252,4,3
2.209859335654469,1.0026547872460045,0.4071674239398405,0.32645790627015936,0.6392440972815416,0.13219679163123432,1.2727786806582928,0.041244197057582574,4,4
2.2099979556582507,1.0128506019162098,0.4085081031736134,0.32721223927069665,0.6467281230028845,0.13273018014305027,1.284711357034869,0.04242310065105444,4,5
2.210518864985187,1.0048109722049863,0.4118143167323506,0.32940709980570987,0.6444418990270662,0.13312078666643146,1.2716399695533585,0.042036977938654504,4,6
2.2107047365689914,1.0139512641206065,0.4140985790376423,0.33065157864044975,0.651919138591069,0.13281700348291547,1.2815527505615736,0.04321219959070431,4,7
2.2112295588885242,1.0153884270713047,0.4189540497609634,0.33350280104887237,0.6565513761153703,0.13316710651367236,1.2796246182425688,0.04392090713362441,4,8
2.211780806376527,1.0148910009869272,0.42448894999078257,0.3366845864958005,0.6603500787440703,0.1332250210213144,1.2748654628090599,0.044496126783496,4,9
2.212283574863953,0.9965864049916278,0.4287407976128209,0.3392845023041075,0.6517422135708969,0.1332096168700181,1.248605332528194,0.04311054936248024,4,10
2.212057548202597,0.9876165238636251,0.4277420802157165,0.3385453353455059,0.6449381050273889,0.13251098783048088,1.2382677429005897,0.042044513689529106,4,11
2.21149521537756,0.98518238150194,0.42411803384703056,0.3361609639653575,0.6403427108895791,0.13216112006711933,1.2381650658317351,0.04134317598923204,4,12
2.210868235533331,0.992587834712382,0.4202892188976099,0.3335548251885985,0.6418368488933979,0.13206273307842498,1.250750762021862,0.04160845115154421,4,13
2.2105637125509863,1.000711187120845,0.41883516267168225,0.33241378724669113,0.6456188265059482,0.13234757114965534,1.2624393251096824,0.042221251526976714,4,14
2.2105896453470018,0.9980389706001166,0.4191407478589103,0.332517567686093,0.6440281231481358,0.13265975554907472,1.2589358299453133,0.041968198202821314,4,15
2.2105111638559296,0.9919895087765244,0.41827178320204955,0.33197388854728427,0.6394359954136705,0.13255689722974795,1.25200629133121,0.041244726583688496,4,16
2.2102027049451127,0.9891666515160256,0.4155720182808031,0.330306593757164,0.6355019852562778,0.13232221092053909,1.2505844516088211,0.04063588029371308,4,17
2.209801156100637,0.9860728786621655,0.4117523401180157,0.3280254998338659,0.6306270227149792,0.13221061345223095,1.2496210354754163,0.03988204474456836,4,18
2.2093006956342394,0.9962988276511138,0.40780461281985075,0.32551809475209975,0.6339465566245598,0.13208760889964077,1.2658751339761147,0.04043055490683169,4,19
2.2092245195791076,0.9991084480805819,0.40643170837080445,0.3247368033651361,0.634734439101372,0.13248186568292253,1.2704977727824314,0.040558839410221925,4,20
2.2092608805982716,0.9970067851856831,0.40551362469276564,0.32433117245642035,0.6328885150606552,0.13258983219391052,1.2683872835094252,0.04026474565160623,4,21
2.2092142020386554,0.9962052806046073,0.4039708937225056,0.32354925348361013,0.6313836626267877,0.13250897427628017,1.2684293852904884,0.04002845433251884,4,22
2.2091390754092557,1.001016810048043,0.40254347536541113,0.3227760206488492,0.633439675289806,0.1324777254929197,1.2756083556352682,0.0403575957798674,4,23
2.2092535144756154,1.0045180169524526,0.4025047183965711,0.32288307069780225,0.6358037767529493,0.1326627835909151,1.2799446375316885,0.04072692898549124,4,24
2.209496240437294,1.0078284147686765,0.40359806064878223,0.3236738133737028,0.6389386489059329,0.13279793683021568,1.2831131362157908,0.04121244970881546,4,25
2.2098526208166525,1.0058112306152038,0.4054221873923461,0.3249675380840298,0.6393514087679992,0.13292615480559622,1.2788305507356235,0.04126150086248931,4,26
2.210112670019015,1.0010233329076192,0.4064935605843146,0.32582276118743453,0.6374221758419109,0.13285120645136184,1.271625139960359,0.040944067047382404,4,27
2.210174920118747,1.00135009113833,0.40648726593266593,0.3259332685753758,0.6377770945179572,0.13266901030087297,1.2719018013983483,0.04099742832539782,4,28
2.210246388793532,0.9913300503602717,0.40575037282538723,0.3257747283757941,0.6312026550386063,0.13268196388191011,1.259403170468821,0.03995307780328615,4,29
2.2099266220257445,0.9957183508357548,0.402863479967016,0.3241098487291318,0.6318568647810088,0.13229501655982423,1.2671844552644116,0.04007115189672428,4,30
2.209794237666802,0.9949744644655686,0.40084420921200886,0.323102236663104,0.630095030905174,0.13246321296260222,1.2675918753091449,0.03979809751411953,4,31
2.2096402142856957,0.9905699176529641,0.39818771210008386,0.3218075725099573,0.6256554777798153,0.13243363087890225,1.2637243349651033,0.03910184282816569,4,32
2.209323662371916,0.9798292850427993,0.3934760272636555,0.31941999072970517,0.6158522694177014,0.13226186094336212,1.2532214223881974,0.03756302255179045,4,33
2.2086045221106447,0.9809484402339872,0.3860735836205868,0.3152848623811765,0.6112860623077822,0.13184027948104404,1.2602442676733492,0.036871178006673236,4,34
2.2079682870944093,0.9931105313422572,0.3795871403726314,0.3116549673173691,0.6141623833724944,0.13188003631040335,1.2809215031236658,0.03735503695265792,4,35
2.2078406100988204,0.9999739657324254,0.37617071417498715,0.3101047643789204,0.6163932575534472,0.13235042023007582,1.2920008443345787,0.037714318305817535,4,36
2.207984842087566,0.9898747011963464,0.37341561152713365,0.3092869809130068,0.6091355146322863,0.13261466859467497,1.280164083668144,0.036557469986854677,4,37
2.2077306929167095,0.991394048126518,0.3683821431121668,0.3069309945212628,0.6070212937130947,0.13222494135439744,1.2855131868612177,0.036233409935927566,4,38
2.207549277200705,0.9867189110431079,0.36314554241596186,0.30462779329978573,0.6011907433755725,0.13228242585899785,1.2827916289619692,0.035316902936033456,4,39
2.2071958113441017,0.9904680034835176,0.35695320519173845,0.301682542261882,0.5996424488497166,0.13209949077543914,1.2919792734110869,0.03508665068079968,4,40
2.207007317440074,0.9938424667077245,0.3515877218057043,0.29936776031864504,0.5986626159523292,0.1322432547766188,1.2998417062506191,0.034939384173113194,4,41
2.206959816577145,0.9927240975359098,0.3466665381533349,0.2974944609038247,0.5955495320321534,0.1323729381834755,1.301224885481298,0.034447726073479026,4,42
2.2068715702392048,0.9875716909833353,0.3409801650695273,0.2952721466753833,0.5895697823320435,0.13232934265668872,1.2978547513901932,0.033503141097535105,4,43
2.2065879529049286,0.9849859451837772,0.3338660110565943,0.292173360488083,0.5839812034617938,0.13212867688007623,1.2991868307776415,0.032628721616352524,4,44
2.206218845390342,0.9935153756195654,0.32657573471617785,0.2889015228209993,0.5847079372487947,0.13202616965970915,1.315535326711304,0.032759509540346704,4,45
2.206201195042931,1.0018965521697432,0.32128741516792503,0.2870749290298962,0.5872129105544096,0.13235548037601008,1.3295775885069259,0.03315764997128649,4,46
2.206507524341338,0.9950814332059108,0.3170150454078228,0.286240134855321,0.5821439127299379,0.13267840100098294,1.3219443998156206,0.03234066379007683,4,47
2.206534881068282,0.9946763296502422,0.31128767399803625,0.2844094019574865,0.5794875757451304,0.13241780818742432,1.3243828144986534,0.03191817145106772,4,48
2.2065451042926645,0.9858732369864179,0.3047689759364073,0.2822460543665049,0.5715163800889886,0.13240231608847974,1.316176581782991,0.0306533624180179,4,49
